datetime,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarenergy,moonphase,conditions,day_of_year_sin,day_of_year_cos
2024-04-16,23.6,77.9,2.977,4.17,rain,38.9,25.9,136.1,1007.9,45.5,10.4,16.0,0.25,Rain,0.9638074231367307,-0.26659942067929354
2024-04-17,25.1,88.1,0.0,0.0,rain,29.2,20.5,122.3,1006.7,89.1,8.2,18.9,0.28,Cloudy,0.9590788900341131,-0.28313898122818354
2024-04-18,24.5,86.0,13.915,8.33,rain,33.1,24.1,123.0,1004.9,61.4,8.1,15.3,0.31,Rain,0.9540665500578387,-0.2995947563972602
2024-04-19,25.6,85.2,0.0,0.0,noprecip,29.9,24.1,120.6,1002.3,77.2,8.4,23.5,0.34,Cloudy,0.9487718864399473,-0.31596187665790293
2024-04-20,25.6,83.1,8.905,4.17,rain,57.6,38.9,96.6,1002.2,75.8,8.3,23.5,0.38,Rain,0.9431964659565866,-0.33223549871590435
2024-04-21,24.8,86.5,40.567,4.17,rain,33.5,22.3,93.2,1004.2,90.4,8.7,21.1,0.41,Rain,0.9373419384643772,-0.3484108069446808
2024-04-22,24.3,86.7,0.022,8.33,rain,24.8,14.8,91.8,1006.0,95.8,9.0,8.4,0.44,Rain,0.9312100364121947,-0.3644830148102912
2024-04-23,25.0,83.4,2.5,33.33,rain,32.8,18.4,86.7,1006.1,90.9,8.3,11.6,0.47,Rain,0.9248025743285089,-0.38044736628785164
2024-04-24,23.9,89.4,2.97,12.5,rain,22.0,13.0,65.2,1006.9,82.8,8.3,7.7,0.5,Rain,0.9181214482844365,-0.39629913726891813
2024-04-25,25.7,83.9,5.94,8.33,rain,26.3,20.5,116.7,1004.1,65.7,7.7,18.0,0.54,Rain,0.9111686353326631,-0.41203363695942635
2024-04-26,26.7,79.2,0.0,0.0,noprecip,27.7,18.4,112.7,1001.0,50.9,7.1,25.1,0.58,Cloudy,0.9039461929224011,-0.42764620926777464
2024-04-27,24.6,69.4,0.0,0.0,noprecip,27.0,16.6,97.9,999.6,9.0,7.8,27.5,0.61,Clear,0.8964562582905575,-0.44313223418263453
2024-04-28,26.9,80.9,0.0,0.0,noprecip,25.9,20.5,98.6,1002.0,45.3,10.4,26.2,0.65,Cloudy,0.8887010478292915,-0.45848712914008766
2024-04-29,27.2,84.5,0.2,8.33,rain,32.0,20.5,108.3,1002.1,66.7,9.7,25.1,0.68,Rain,0.8806828564301475,-0.47370635037968
2024-04-30,26.7,78.6,0.8,4.17,rain,33.5,18.4,84.8,999.1,43.0,9.5,26.4,0.72,Rain,0.8724040568049612,-0.48878539428899265
2024-05-01,22.8,82.9,2.2,41.67,rain,31.0,18.4,41.9,1004.9,93.0,9.5,6.5,0.75,Rain,0.8638670987837349,-0.503719798736334
2024-05-02,22.5,91.1,32.473,8.33,rain,15.8,16.6,61.6,1008.1,89.2,8.5,6.4,0.79,Rain,0.8550745085896932,-0.518505144391157
2024-05-03,23.6,91.6,34.2,12.5,rain,32.0,22.3,103.6,1007.9,93.3,8.0,8.0,0.83,Rain,0.8460288880917339,-0.533137056031809
2024-05-04,25.1,84.1,0.1,4.17,rain,27.0,22.3,118.5,1004.6,72.5,8.8,22.0,0.86,Rain,0.8367329140344921,-0.5476112038402312
2024-05-05,22.2,77.4,1.1,33.33,rain,28.1,16.6,52.3,1008.3,85.0,9.9,7.4,0.9,Rain,0.8271893372462497,-0.5619233046832195
2024-05-06,23.5,86.4,2.106,4.17,rain,32.4,16.6,51.9,1011.0,79.7,9.3,7.6,0.93,Rain,0.8174009818249189,-0.5760691233798758
2024-05-07,24.7,85.9,4.947,4.17,rain,22.7,13.0,72.2,1012.7,82.0,9.2,11.7,0.97,Rain,0.8073707443023492,-0.5900444739548627
2024-05-08,25.4,89.7,5.095,4.17,rain,26.6,14.8,99.5,1011.7,82.3,7.8,14.6,0.0,Rain,0.7971015927871943,-0.6038452208771035
2024-05-09,23.7,87.0,2.997,8.33,rain,23.8,20.5,73.8,1012.7,89.2,9.6,11.3,0.03,Rain,0.7865965660866021,-0.6174672802835514
2024-05-10,24.5,82.8,0.131,8.33,rain,34.2,24.1,121.6,1011.5,66.7,9.1,21.3,0.07,Rain,0.7758587728069828,-0.6309066211876704
2024-05-11,25.6,82.3,0.3,12.5,rain,27.4,20.5,144.6,1010.7,60.4,9.3,19.9,0.1,Rain,0.7648913904341226,-0.6441592666722685
2024-05-12,25.5,84.7,17.074,4.17,rain,25.9,24.1,102.5,1010.3,70.8,8.7,15.3,0.13,Rain,0.753697664392914,-0.6572212950663319
2024-05-13,22.9,80.8,144.501,16.67,rain,20.9,16.6,326.8,1012.0,63.0,9.5,6.0,0.16,Rain,0.742280907086982,-0.6700888411055113
2024-05-14,23.8,78.6,0.1,4.17,rain,27.0,14.8,137.8,1011.2,46.3,9.9,21.4,0.2,Rain,0.7306444969184916,-0.6827580970759147
2024-05-15,25.1,87.2,0.792,4.17,rain,27.7,22.3,93.5,1012.3,76.7,8.3,17.4,0.25,Rain,0.7187918772884232,-0.6952253139408722
2024-05-16,23.2,78.5,0.198,4.17,rain,33.8,16.6,25.2,1012.8,85.2,9.9,7.8,0.26,Rain,0.7067265555776158,-0.7074868024503348
2024-05-17,22.8,74.6,0.7,20.83,rain,27.0,20.5,140.8,1009.9,71.0,9.3,19.2,0.29,Rain,0.6944521021088763,-0.719538934232584
2024-05-18,26.0,84.0,9.4,41.67,rain,34.9,22.3,133.7,1004.8,89.4,9.9,16.8,0.33,Rain,0.6819721490904629,-0.7313781428679254
2024-05-19,26.2,88.1,43.841,8.33,rain,31.3,25.9,84.4,1002.4,84.7,9.8,11.9,0.36,Rain,0.6692903895412567,-0.7430009249440493
2024-05-20,24.7,84.7,7.927,8.33,rain,30.2,16.6,301.3,1005.8,51.7,8.6,17.9,0.39,Rain,0.6564105761979381,-0.7544038410927472
2024-05-21,24.7,81.2,1.0,12.5,rain,28.1,9.4,72.5,1007.7,72.5,8.4,17.0,0.42,Rain,0.6433365204044917,-0.765583517007675
2024-05-22,23.8,76.3,0.021,4.17,rain,21.2,16.6,15.1,1008.7,53.6,8.8,19.4,0.46,Rain,0.6300720909843687,-0.7765366444428655
2024-05-23,24.6,82.6,5.939,8.33,rain,20.5,14.8,272.6,1008.1,61.7,8.7,17.2,0.5,Rain,0.6166212130956382,-0.7872599821916922
2024-05-24,24.8,78.8,0.9,16.67,rain,42.5,22.3,130.8,1007.6,57.5,7.8,21.3,0.52,Rain,0.6029878670694714,-0.7977503570459932
2024-05-25,26.2,89.4,13.968,8.33,rain,31.7,20.5,134.6,1007.5,71.7,8.8,11.2,0.56,Rain,0.5891760872322963,-0.8080046647350754
2024-05-26,26.9,81.5,10.472,8.33,rain,31.7,13.0,159.2,1004.9,64.4,9.7,18.8,0.59,Rain,0.5751899607119775,-0.8180198708443175
2024-05-27,26.2,73.1,0.198,4.17,rain,25.2,14.8,231.0,1001.2,70.8,9.5,18.1,0.63,Rain,0.5610336262283677,-0.8277930117131022
2024-05-28,26.9,76.0,0.2,8.33,rain,28.8,14.8,52.3,1000.9,57.9,9.9,15.5,0.67,Rain,0.5467112728685939,-0.8373211953118121
2024-05-29,27.6,78.4,0.0,0.0,rain,28.8,24.1,120.2,1000.7,76.6,11.0,21.0,0.7,Cloudy,0.5322271388474397,-0.8466016020976267
2024-05-30,26.4,80.7,57.387,4.17,rain,32.0,29.5,92.7,1002.0,80.0,9.2,15.3,0.74,Rain,0.5175855102531889,-0.8556314858488706
2024-05-31,23.7,84.7,31.694,12.5,rain,24.5,13.0,294.6,1006.2,90.2,9.8,8.2,0.75,Rain,0.5027907197793043,-0.8644081744776648
2024-06-01,24.3,73.5,0.1,4.17,rain,16.9,11.2,100.3,1007.3,50.2,9.7,21.2,0.81,Rain,0.4878471454423119,-0.8729290708206411
2024-06-02,26.6,78.3,0.6,25.0,rain,40.7,22.3,130.1,1005.9,53.9,9.8,19.3,0.85,Rain,0.47275920928627757,-0.881191653407483
2024-06-03,26.3,78.3,0.011,4.17,rain,25.2,29.5,103.0,1003.0,60.0,9.0,17.6,0.88,Rain,0.4575313760742512,-0.8891934772070711
2024-06-04,26.1,84.5,12.594,8.33,rain,29.9,14.8,62.9,1004.0,67.0,9.9,10.2,0.92,Rain,0.44216815196707204,-0.8969321743510065
2024-06-05,25.1,88.6,69.268,12.5,rain,23.0,20.5,23.5,1007.0,91.8,9.8,3.6,0.95,Rain,0.42667408318992467,-0.9044054548343001
2024-06-06,24.3,88.6,5.676,12.5,rain,23.0,16.6,339.4,1008.6,94.4,9.8,9.7,0.0,Rain,0.4110537546870351,-0.9116111071930239
2024-06-07,25.8,85.7,9.2,41.67,rain,21.2,22.3,108.5,1005.0,79.6,7.7,14.6,0.02,Rain,0.3953117887649151,-0.9185469991587165
2024-06-08,26.0,84.6,39.631,8.33,rain,22.3,14.8,130.7,1002.8,77.7,8.9,6.8,0.05,Rain,0.37945284372454435,-0.925211078289358
2024-06-09,25.4,95.2,31.782,12.5,rain,21.6,13.0,70.8,1003.9,89.1,8.6,7.3,0.09,Rain,0.36348161248290634,-0.9316013725767187
2024-06-10,26.3,89.8,15.959,16.67,rain,29.9,16.6,103.0,1005.3,85.1,8.3,15.3,0.12,Rain,0.3474028211842774,-0.9377159910299093
2024-06-11,27.2,84.3,10.884,8.33,rain,27.0,18.4,115.2,1004.9,69.0,8.5,17.8,0.15,Rain,0.3312212278016865,-0.9435531242349544
2024-06-12,26.6,76.1,0.198,4.17,rain,25.9,11.2,100.9,1003.8,65.3,9.1,21.8,0.18,Rain,0.31494162072895193,-0.9491110448902284
2024-06-13,25.5,67.2,0.0,0.0,noprecip,28.8,13.0,242.8,1000.9,52.2,9.7,21.5,0.22,Cloudy,0.2985688173637202,-0.9543881083175908
2024-06-14,25.2,63.6,0.0,0.0,noprecip,24.8,11.2,219.0,999.4,67.9,10.4,18.7,0.25,Cloudy,0.2821076626819194,-0.9593827529490743
2024-06-15,27.9,81.1,0.2,8.33,rain,21.2,13.0,28.8,1001.1,51.0,7.4,13.9,0.28,Rain,0.26556302780405594,-0.9640935007889755
2024-06-16,27.3,80.1,0.099,4.17,rain,16.6,16.6,78.4,1002.1,52.6,8.5,19.1,0.31,Rain,0.24893980855376657,-0.9685189578512204
2024-06-17,26.5,80.3,1.979,4.17,rain,23.0,37.1,90.0,1001.6,60.7,9.2,20.1,0.34,Rain,0.23224292400907015,-0.9726578145718654
2024-06-18,26.6,82.8,7.916,4.17,rain,28.4,14.8,66.4,1000.9,67.8,10.9,12.5,0.38,Rain,0.21547731504673012,-0.976508846196619
2024-06-19,26.8,77.6,0.1,4.17,rain,37.1,24.1,97.2,1000.3,68.9,10.4,22.1,0.41,Rain,0.19864794288017112,-0.9800709131432666
2024-06-20,27.1,80.9,0.798,4.17,rain,28.8,16.6,100.8,1000.5,75.1,9.9,20.5,0.44,Rain,0.18175978759137534,-0.9833429613388902
2024-06-21,28.2,85.7,3.958,8.33,rain,28.4,18.4,108.3,1001.3,76.8,9.6,20.5,0.47,Rain,0.16481784665719793,-0.9863240225317866
2024-06-22,27.4,79.4,1.2,37.5,rain,29.2,18.4,125.7,1002.8,78.3,11.1,20.2,0.5,Rain,0.14782713347053048,-0.9890132145779883
2024-06-23,26.9,80.9,51.514,8.33,rain,27.0,22.3,114.9,1003.0,64.5,10.3,21.4,0.54,Rain,0.13079267585675922,-0.9914097417023038
2024-06-24,26.2,85.9,12.126,12.5,rain,18.4,14.8,101.4,1002.9,80.1,9.4,4.9,0.58,Rain,0.11371951458594969,-0.9935128947338007
2024-06-25,26.2,90.4,11.951,12.5,rain,26.6,16.6,82.2,1004.6,70.4,9.5,10.7,0.61,Rain,0.0966127018812031,-0.9953220513156602
2024-06-26,25.7,88.0,6.264,8.33,rain,29.5,16.6,85.6,1007.7,79.7,10.0,9.0,0.65,Rain,0.07947729992362097,-0.9968366760893436
2024-06-27,25.9,85.8,6.0,12.5,rain,29.5,18.4,104.8,1008.4,66.8,9.5,12.2,0.69,Rain,0.062318379354325076,-0.998056320853012
2024-06-28,26.6,82.3,0.297,4.17,rain,34.2,24.1,131.6,1005.8,67.9,10.0,16.9,0.72,Rain,0.04514101777397193,-0.9989806246941579
2024-06-29,26.8,77.7,9.894,4.17,rain,28.4,16.6,143.5,1003.3,65.6,11.0,23.2,0.75,Rain,0.02795029824021032,-0.999609314096404
2024-06-30,26.4,73.5,3.068,4.17,rain,36.4,13.0,164.6,1002.0,97.3,10.0,22.1,0.79,Rain,0.01075130776352193,-0.9999422030204416
2024-07-01,25.1,66.0,0.0,0.0,noprecip,26.6,13.0,176.4,1000.2,90.3,10.0,13.4,0.83,Cloudy,-0.00645086419810515,-0.9999791929590823
2024-07-02,26.5,83.4,4.4,20.83,rain,22.0,16.6,72.4,1001.8,82.8,9.8,13.3,0.87,Rain,-0.023651127245231586,-0.9997202729664083
2024-07-03,26.1,92.8,7.818,8.33,rain,40.7,22.3,76.0,1006.7,80.6,8.1,9.3,0.9,Rain,-0.04084439154329611,-0.9991655196610109
2024-07-04,25.8,79.3,2.922,8.33,rain,30.6,25.9,137.0,1008.5,54.5,9.3,18.4,0.94,Rain,-0.05802556932878035,-0.9983150972033183
2024-07-05,25.4,77.9,0.1,12.5,rain,31.3,25.9,125.8,1006.0,47.6,11.1,22.2,0.97,Rain,-0.07518957641475855,-0.9971692572470178
2024-07-06,26.3,78.6,0.158,12.5,rain,27.0,20.5,122.6,1005.4,53.0,12.5,20.4,0.0,Rain,-0.09233133369539122,-0.9957283388645872
2024-07-07,26.0,74.9,0.0,0.0,rain,36.4,25.9,138.8,1005.9,45.5,10.6,24.5,0.04,Cloudy,-0.10944576864891556,-0.993992768446958
2024-07-08,26.4,76.5,0.396,4.17,rain,30.6,22.3,135.7,1005.1,56.3,11.0,24.2,0.07,Rain,-0.12652781683868314,-0.9919630595773397
2024-07-09,27.0,80.2,10.983,4.17,rain,24.8,22.3,121.4,1004.7,66.4,9.8,23.5,0.11,Rain,-0.1435724234118113,-0.9896398128792412
2024-07-10,27.0,85.8,0.747,4.17,rain,24.5,14.8,112.9,1004.8,60.9,11.1,22.6,0.14,Rain,-0.16057454459499376,-0.9870237158387383
2024-07-11,26.2,78.3,9.598,4.17,rain,27.0,18.4,108.2,1003.1,50.1,10.4,23.4,0.17,Rain,-0.17752914918703497,-0.984115542601034
2024-07-12,26.5,75.8,1.413,8.33,rain,22.7,20.5,136.2,1001.2,76.4,11.2,20.5,0.2,Rain,-0.19443122004766195,-0.9809161537413774
2024-07-13,26.8,76.4,15.337,8.33,rain,23.4,25.9,116.3,1000.9,65.1,10.2,18.8,0.23,Rain,-0.2112757555821793,-0.9774264960104055
2024-07-14,26.2,81.8,1.927,8.33,rain,34.9,20.5,108.0,1004.0,60.1,9.7,14.7,0.25,Rain,-0.2280577712215198,-0.9736476020539838
2024-07-15,26.1,83.7,25.717,12.5,rain,33.1,18.4,353.0,1005.5,76.9,10.0,15.2,0.3,Rain,-0.24477230089725957,-0.9695805901076308
2024-07-16,26.1,82.5,7.97,12.5,rain,32.0,18.4,45.1,1005.6,75.9,9.6,13.1,0.33,Rain,-0.2614143985111562,-0.965226663665613
2024-07-17,26.1,85.7,2.222,16.67,rain,29.2,16.6,51.3,1004.8,80.6,10.0,7.9,0.36,Rain,-0.2779791393987801,-0.9605871111248129
2024-07-18,25.8,89.9,24.287,16.67,rain,23.0,22.3,67.1,1003.9,88.0,9.2,8.8,0.4,Rain,-0.2944616217868012,-0.9556633054034704
2024-07-19,26.2,88.9,11.491,12.5,rain,26.3,16.6,77.3,1004.0,75.0,9.9,9.3,0.43,Rain,-0.3108569682435036,-0.9504567035349151
2024-07-20,26.5,88.5,11.894,12.5,rain,22.3,25.9,70.7,1004.8,63.6,10.2,12.7,0.46,Rain,-0.3271603271220951,-0.9449688462364056
2024-07-21,26.3,79.3,2.474,4.17,rain,23.8,14.8,69.6,1004.8,55.3,11.6,18.2,0.5,Rain,-0.34336687399638804,-0.939201357453208
2024-07-22,26.4,83.8,3.986,8.33,rain,28.8,13.0,309.6,1002.4,72.0,9.8,15.2,0.53,Rain,-0.3594718130884232,-0.9331559438780432
2024-07-23,25.6,94.2,188.332,16.67,rain,28.4,22.3,280.6,997.8,90.6,5.7,2.4,0.56,Rain,-0.3754703786876202,-0.9268343944460494
2024-07-24,26.0,90.0,100.843,16.67,rain,26.3,14.8,287.3,995.6,91.3,8.3,6.6,0.6,Rain,-0.3913578365610259,-0.9202385798054075
2024-07-25,26.7,84.7,23.566,12.5,rain,29.9,13.0,288.1,995.0,78.4,9.7,16.0,0.63,Rain,-0.4071294853542516,-0.9133704517637858
2024-07-26,27.1,75.2,0.0,0.0,noprecip,23.8,16.6,263.4,995.5,60.1,10.5,26.3,0.67,Cloudy,-0.4227806579826773,-0.9062320427107697
2024-07-27,28.5,78.7,0.0,0.0,noprecip,21.6,27.7,46.8,998.7,67.9,9.5,23.9,0.71,Cloudy,-0.4383067230125192,-0.898825465016444
2024-07-28,26.1,87.8,34.531,4.17,rain,30.2,22.3,55.3,1001.9,82.6,9.0,9.8,0.75,Rain,-0.45370308603134424,-0.8911529104063088
2024-07-29,26.3,92.0,27.129,12.5,rain,24.1,16.6,113.6,1001.3,82.9,9.4,7.5,0.78,Rain,-0.46896519100763184,-0.8832166493127127
2024-07-30,26.1,91.7,1.987,12.5,rain,32.8,22.3,131.1,1001.3,91.3,8.7,5.9,0.81,Rain,-0.48408852163897587,-0.8750190302029955
2024-07-31,25.9,85.3,0.408,12.5,rain,28.8,13.0,145.3,1002.4,86.7,10.0,9.6,0.85,Rain,-0.4990686026885319,-0.8665624788845385
2024-08-01,25.5,80.9,0.396,4.17,rain,42.8,14.8,165.2,1003.3,87.0,10.0,7.2,0.88,Rain,-0.5139010013093103,-0.8578494977869301
2024-08-02,24.9,86.6,13.3,12.5,rain,41.8,16.6,166.9,1003.4,89.1,9.7,7.6,0.92,Rain,-0.5285813283559292,-0.8488826652214553
2024-08-03,25.4,83.1,0.001,4.17,rain,30.6,14.8,75.8,1005.0,64.2,11.0,16.1,0.96,Rain,-0.5431052396834317,-0.8396646346181327
2024-08-04,25.7,76.6,0.6,16.67,rain,22.3,24.1,114.7,1006.3,64.9,10.8,22.9,0.0,Rain,-0.5574684374327892,-0.8301981337405212
2024-08-05,26.7,79.4,4.7,12.5,rain,19.4,16.6,95.9,1005.7,59.7,10.5,19.8,0.02,Rain,-0.5716666713027052,-0.8204859638785327
2024-08-06,26.9,79.3,0.9,29.17,rain,24.5,25.9,106.1,1004.9,45.6,10.2,21.7,0.06,Rain,-0.5856957398073508,-0.8105309990194823
2024-08-07,26.6,79.9,1.7,20.83,rain,22.0,24.1,115.0,1005.3,45.4,9.9,23.4,0.09,Rain,-0.5995514915196489,-0.8003361849976323
2024-08-08,26.5,77.1,0.1,4.17,rain,40.7,16.6,142.9,1005.0,40.9,10.9,24.2,0.12,Rain,-0.6132298262997502,-0.7899045386224707
2024-08-09,26.3,71.6,0.0,0.0,noprecip,27.4,18.4,137.4,1002.2,44.4,12.0,25.3,0.15,Cloudy,-0.6267266965083301,-0.7792391467859886
2024-08-10,27.1,73.6,4.5,16.67,rain,22.0,31.7,85.3,1000.3,57.0,11.0,24.8,0.19,Rain,-0.6400381082043503,-0.7683431655492202
2024-08-11,25.3,84.9,0.6,12.5,rain,32.4,31.7,313.5,1001.5,64.7,9.8,15.5,0.22,Rain,-0.65316012232693,-0.7572198192083127
2024-08-12,26.5,83.5,0.388,4.17,rain,21.6,16.6,71.7,1001.7,72.9,9.8,12.4,0.25,Rain,-0.666088855860977,-0.7458723993404063
2024-08-13,26.6,88.3,19.566,4.17,rain,17.6,16.6,340.4,1004.4,79.6,9.7,12.7,0.29,Rain,-0.6788204829862355,-0.734304263829602
2024-08-14,26.0,90.4,13.082,8.33,rain,22.0,13.0,312.4,1005.7,89.9,9.1,11.2,0.32,Rain,-0.6913512362094071,-0.722518835873311
2024-08-15,26.0,85.2,0.548,12.5,rain,22.7,14.8,327.3,1004.6,80.7,9.5,18.0,0.35,Rain,-0.7036774074790128,-0.7105196029692745
2024-08-16,25.4,76.8,2.0,25.0,rain,22.7,11.2,14.0,1004.2,73.6,10.0,20.0,0.38,Rain,-0.7157953492826642,-0.6983101158835584
2024-08-17,26.2,82.4,33.839,4.17,rain,17.6,14.8,60.8,1005.5,75.1,8.8,19.3,0.42,Rain,-0.7277014757264236,-0.6858939875998223
2024-08-18,26.8,82.6,5.2,41.67,rain,19.4,13.0,38.1,1005.5,75.2,8.5,15.7,0.45,Rain,-0.7393922635959241,-0.673274892250183
2024-08-19,26.6,84.6,0.444,4.17,rain,27.0,11.2,321.1,1003.8,58.8,8.5,16.4,0.48,Rain,-0.7508642533989489,-0.6604565640279754
2024-08-20,26.2,83.5,4.314,8.33,rain,23.0,14.8,118.1,1004.3,66.8,10.3,19.1,0.5,Rain,-0.7621140503891487,-0.6474427960827475
2024-08-21,26.3,86.7,37.5,4.17,rain,27.7,13.0,325.7,1005.9,79.0,9.1,11.1,0.55,Rain,-0.7731383255706026,-0.6342374393978054
2024-08-22,26.4,82.9,3.9,33.33,rain,61.2,20.5,91.7,1006.9,65.7,8.4,15.9,0.59,Rain,-0.7839338166829201,-0.620844401650647
2024-08-23,24.4,94.3,102.336,12.5,rain,23.8,14.8,84.2,1009.6,84.8,8.8,5.9,0.62,Rain,-0.7944973291665992,-0.6072676460566135
2024-08-24,24.8,89.3,31.845,12.5,rain,19.8,13.0,107.8,1008.4,64.8,9.4,8.0,0.66,Rain,-0.8048257371083452,-0.593511190196115
2024-08-25,25.1,85.2,8.127,8.33,rain,25.6,16.6,114.6,1006.8,73.1,9.9,13.4,0.69,Rain,-0.8149159841660791,-0.5795791048257612
2024-08-26,25.5,79.0,40.567,4.17,rain,20.5,14.8,112.7,1006.1,60.8,9.7,16.1,0.75,Rain,-0.8247650844733614,-0.5654755126737576
2024-08-27,26.2,78.9,8.905,4.17,rain,22.3,14.8,109.6,1005.6,48.0,10.0,17.2,0.76,Rain,-0.8343701235229537,-0.5512045872199277
2024-08-28,26.8,76.2,0.0,0.0,noprecip,19.8,14.8,97.5,1004.1,37.1,9.0,22.7,0.79,Cloudy,-0.8437282590292712,-0.5367705514607103
2024-08-29,27.7,81.2,0.0,0.0,rain,18.4,11.2,83.5,1004.0,53.4,8.9,19.3,0.83,Cloudy,-0.8528367217694595,-0.522177676659508
2024-08-30,25.6,82.4,38.799,8.33,rain,22.7,18.4,220.9,1005.5,71.7,9.0,12.7,0.86,Rain,-0.8616928164028521,-0.5074302810827518
2024-08-31,25.4,77.8,0.89,4.17,rain,20.2,13.0,80.6,1006.6,46.1,9.3,13.7,0.9,Rain,-0.8702939222685674,-0.49253272872205434
2024-09-01,25.6,80.8,5.096,12.5,rain,20.9,14.8,60.7,1007.3,76.1,9.9,13.5,0.93,Rain,-0.8786374941610001,-0.4774894280028391
2024-09-02,26.1,76.3,1.982,12.5,rain,16.9,11.2,81.5,1007.6,58.3,10.6,18.0,0.97,Rain,-0.886721063082993,-0.46230483047981086
2024-09-03,25.6,82.5,39.776,8.33,rain,22.0,22.3,299.0,1007.3,59.1,9.7,21.4,0.0,Rain,-0.8945422369764496,-0.4469834295196741
2024-09-04,25.7,76.4,0.0,0.0,noprecip,16.6,13.0,338.8,1003.4,43.3,10.5,23.4,0.04,Cloudy,-0.9020987014301837,-0.43152975897147144
2024-09-05,26.3,75.3,0.2,4.17,rain,29.9,14.8,306.8,1001.1,48.2,10.8,23.9,0.07,Rain,-0.9093882203647925,-0.4159483918249421
2024-09-06,25.7,81.1,18.14,20.83,rain,46.4,25.9,315.8,999.8,71.5,9.5,19.4,0.1,Rain,-0.9164086366943458,-0.4002439388573056
2024-09-07,25.1,92.7,255.269,29.17,rain,88.9,53.6,322.2,992.8,98.1,7.9,1.5,0.14,Rain,-0.9231578729647039,-0.38442104726885545
2024-09-08,26.0,92.9,20.063,16.67,rain,57.6,38.9,127.6,998.8,95.6,9.4,3.1,0.17,Rain,-0.9296339319682695,-0.3684843993077793
2024-09-09,26.4,92.6,27.704,4.17,rain,32.0,32.7,94.2,1003.4,75.4,9.5,6.7,0.2,Rain,-0.9358348973349941,-0.35243871088460327
2024-09-10,24.5,94.3,116.932,16.67,rain,19.8,14.8,71.2,1006.1,90.3,8.8,3.1,0.24,Rain,-0.9417589340994617,-0.33628873017668287
2024-09-11,24.3,95.3,64.042,16.67,rain,30.6,14.8,36.3,1007.8,94.2,8.1,1.9,0.25,Rain,-0.9474042892438845,-0.32003923622313857
2024-09-12,25.1,86.9,0.246,16.67,rain,27.7,13.0,312.3,1007.5,60.7,9.9,7.9,0.3,Rain,-0.9527692922168511,-0.30369503751065885
2024-09-13,25.2,83.3,45.546,4.17,rain,25.9,20.5,328.6,1005.2,63.6,9.9,16.0,0.34,Rain,-0.9578523554276669,-0.28726097055059635
2024-09-14,25.5,79.7,2.201,4.17,rain,20.9,18.4,24.2,1003.0,61.5,9.7,17.8,0.37,Rain,-0.9626519747161487,-0.2707418984477642
2024-09-15,26.2,79.9,5.9,25.0,rain,16.9,13.0,72.5,1002.4,36.6,8.2,20.8,0.4,Rain,-0.9671667297977312,-0.2541427094613622
2024-09-16,25.4,85.1,96.771,8.33,rain,30.6,20.5,293.0,1004.6,68.6,8.7,15.9,0.44,Rain,-0.97139528468375,-0.23746831555846842
2024-09-17,25.5,83.3,4.496,16.67,rain,34.2,18.4,341.9,1005.4,82.2,9.7,8.9,0.47,Rain,-0.9753363880767837,-0.2207236509605022
2024-09-18,25.7,79.2,2.31,12.5,rain,33.8,13.0,339.9,1003.9,68.2,10.1,14.3,0.5,Rain,-0.9789888737409319,-0.20391367068311472
2024-09-19,25.0,73.0,0.236,8.33,rain,46.8,18.4,18.5,1002.9,61.4,9.7,16.0,0.54,Rain,-0.9823516608469237,-0.18704334906991657
2024-09-20,25.7,83.6,56.451,8.33,rain,39.2,24.1,324.1,1003.2,65.8,9.6,16.1,0.57,Rain,-0.9854237542919524,-0.17011767832049052
2024-09-21,26.1,90.0,75.026,8.33,rain,41.0,37.1,304.2,1004.7,77.2,8.9,13.0,0.61,Rain,-0.9882042449941422,-0.15314166701312007
2024-09-22,24.8,89.3,34.395,16.67,rain,41.4,18.4,0.0,1006.1,96.2,9.5,2.7,0.64,Rain,-0.9906923101615609,-0.13612033862266704
2024-09-23,22.1,78.9,15.919,16.67,rain,35.3,13.0,32.2,1009.5,85.1,9.8,5.2,0.67,Rain,-0.9928872135356962,-0.11905873003404988
2024-09-24,21.2,71.5,0.0,0.0,rain,20.5,18.4,101.5,1010.0,32.7,9.2,20.9,0.71,Cloudy,-0.994788305609327,-0.10196189005174576
2024-09-25,23.4,80.7,0.1,4.17,rain,11.5,9.4,99.7,1011.1,45.7,7.7,5.1,0.75,Rain,-0.9963950238187231,-0.08483487790576538
2024-09-26,23.9,77.7,0.0,0.0,rain,15.8,16.6,110.5,1011.1,25.8,7.8,21.1,0.78,Cloudy,-0.9977068927101168,-0.06768276175455162
2024-09-27,24.8,78.7,0.0,0.0,noprecip,24.5,18.4,119.2,1010.1,37.2,8.8,18.4,0.81,Cloudy,-0.9987235240803972,-0.050510617185222886
2024-09-28,26.2,81.7,0.0,0.0,noprecip,25.6,16.6,129.3,1007.9,64.0,9.9,17.9,0.84,Cloudy,-0.9994446170919858,-0.033323525711631344
2024-09-29,26.3,83.5,30.475,4.17,rain,26.6,25.9,135.7,1006.5,85.9,9.7,11.3,0.88,Rain,-0.9998699583618592,-0.016126573270657762
2024-09-30,26.2,91.5,3.989,12.5,rain,23.0,16.6,104.4,1005.8,87.1,9.2,10.6,0.91,Rain,-0.9999994220246925,0.001075151282798226
