datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,moonphase,conditions
2020-05-14,32.7,24.0,28.0,36.5,24.0,30.2,22.4,73.2,3.063,4.17,rain,37.1,18.6,122.2,1007.2,61.5,9.7,257.4,22.4,0.75,"Rain, Partially cloudy"
2020-05-15,33.3,24.0,29.1,41.8,24.0,34.3,24.8,78.4,0.0,0.0,noprecip,50.0,23.2,123.0,1004.1,68.4,9.5,265.5,23.0,0.75,Partially cloudy
2020-05-16,33.0,23.0,28.6,41.7,23.0,33.2,24.5,79.2,2.968,4.17,rain,28.8,21.4,115.1,1004.2,62.7,9.4,244.3,21.1,0.79,"Rain, Partially cloudy"
2020-05-17,31.1,27.0,28.8,39.1,29.0,33.2,24.0,76.1,50.4,50.0,rain,29.5,35.3,106.1,1003.8,63.9,9.9,150.5,13.1,0.82,"Rain, Partially cloudy"
2020-05-18,33.5,23.0,28.7,40.9,23.0,32.4,23.6,74.9,2.375,8.33,rain,27.0,17.7,79.3,1003.2,54.6,10.9,164.6,14.2,0.85,"Rain, Partially cloudy"
2020-05-19,33.0,25.5,29.1,42.2,25.5,34.3,25.2,80.3,0.992,4.17,rain,26.3,18.4,105.9,1003.2,67.0,8.5,193.2,16.6,0.88,"Rain, Partially cloudy"
2020-05-20,37.4,28.0,32.2,46.6,33.6,39.9,25.7,70.6,0.0,0.0,noprecip,24.5,14.8,127.9,1001.2,52.9,10.9,271.3,23.3,0.92,Partially cloudy
2020-05-21,39.9,28.0,34.0,46.9,33.6,41.6,25.0,62.1,0.0,0.0,noprecip,27.0,12.1,165.6,999.8,60.7,11.7,305.5,26.2,0.95,Partially cloudy
2020-05-22,34.1,26.5,31.7,44.4,26.5,39.2,25.4,69.8,1.2,8.33,rain,38.9,15.7,82.2,1002.8,72.1,9.7,200.5,17.4,0.98,"Rain, Partially cloudy"
2020-05-23,31.9,26.0,28.6,39.3,26.0,33.2,24.9,80.7,3.958,4.17,rain,16.9,13.9,81.2,1005.9,67.2,8.8,119.0,10.2,0.0,"Rain, Partially cloudy"
2020-05-24,33.4,25.0,29.3,42.9,25.0,34.6,24.8,77.5,0.297,4.17,rain,25.6,19.4,96.0,1006.1,51.0,9.2,165.8,14.2,0.05,"Rain, Partially cloudy"
2020-05-25,36.9,26.0,31.0,45.0,26.0,37.7,25.3,73.6,8.7,12.5,rain,46.4,22.2,98.5,1005.5,50.0,9.2,258.2,22.4,0.09,"Rain, Partially cloudy"
2020-05-26,31.5,24.5,28.3,35.8,24.5,31.0,22.5,71.3,3.067,8.33,rain,32.8,16.6,38.2,1007.8,65.8,10.0,186.8,16.0,0.12,"Rain, Partially cloudy"
2020-05-27,29.8,23.0,26.3,32.7,23.0,27.7,22.3,79.5,6.01,8.33,rain,22.3,17.7,314.6,1010.3,57.5,9.6,176.1,15.2,0.16,"Rain, Partially cloudy"
2020-05-28,31.4,25.0,28.2,35.7,25.0,30.8,22.8,73.4,0.1,4.17,rain,22.7,12.1,170.1,1009.4,57.6,8.9,175.4,15.1,0.19,"Rain, Partially cloudy"
2020-05-29,34.1,26.0,29.7,40.8,26.0,34.1,24.2,73.5,0.297,8.33,rain,32.4,18.4,139.3,1006.9,48.5,8.7,194.2,16.7,0.23,"Rain, Partially cloudy"
2020-05-30,36.0,27.0,30.7,41.9,30.6,36.0,24.3,70.7,0.1,4.17,rain,30.2,15.6,111.7,1007.0,48.0,10.1,250.7,21.7,0.25,"Rain, Partially cloudy"
2020-05-31,35.4,27.0,31.2,43.1,30.6,37.6,25.0,71.1,0.396,4.17,rain,23.8,18.4,113.7,1006.9,58.3,9.4,274.4,23.7,0.3,"Rain, Partially cloudy"
2020-06-01,36.5,26.0,30.4,43.8,26.0,35.2,24.2,71.4,1.187,4.17,rain,28.1,21.3,122.4,1005.6,41.0,10.0,281.0,24.1,0.34,"Rain, Partially cloudy"
2020-06-02,37.4,26.0,30.5,43.0,26.0,34.9,23.8,69.5,1.979,4.17,rain,37.1,16.5,126.7,1004.1,48.8,10.2,290.5,25.2,0.37,"Rain, Partially cloudy"
2020-06-03,36.4,27.0,31.3,43.3,30.9,37.5,24.7,69.5,0.6,8.33,rain,24.8,22.3,90.2,1003.4,35.2,9.5,289.6,25.1,0.41,"Rain, Partially cloudy"
2020-06-04,37.0,28.0,31.8,46.8,32.7,38.7,25.1,69.1,0.2,8.33,rain,31.7,22.3,114.0,1002.9,60.9,9.7,252.8,21.8,0.44,"Rain, Partially cloudy"
2020-06-05,35.9,28.0,31.5,44.3,32.7,38.2,25.0,69.6,0.0,0.0,noprecip,25.2,15.7,86.4,1002.9,49.4,10.5,253.2,21.7,0.48,Partially cloudy
2020-06-06,35.3,28.0,31.5,44.4,32.7,38.7,25.3,70.9,0.0,0.0,noprecip,22.7,13.9,96.6,1002.4,47.0,11.2,243.1,20.9,0.5,Partially cloudy
2020-06-07,37.8,28.0,32.9,43.9,31.9,38.7,23.8,61.0,0.0,0.0,noprecip,33.8,16.6,171.8,1000.5,48.3,10.2,287.8,25.0,0.55,Partially cloudy
2020-06-08,39.4,29.0,34.0,45.5,33.5,39.3,23.0,54.4,0.0,0.0,noprecip,36.0,18.5,209.6,1000.4,60.0,10.3,295.1,25.6,0.58,Partially cloudy
2020-06-09,38.0,28.0,32.3,44.1,31.9,37.7,23.6,61.8,0.1,4.17,rain,25.9,20.6,110.1,1003.3,77.1,9.8,254.0,22.0,0.61,"Rain, Partially cloudy"
2020-06-10,37.1,24.5,30.5,45.1,24.5,35.9,24.7,73.0,0.495,4.17,rain,24.8,29.5,139.6,1005.1,50.8,9.9,209.0,18.0,0.64,"Rain, Partially cloudy"
2020-06-11,35.1,25.0,29.0,44.2,25.0,33.2,24.6,78.1,4.328,8.33,rain,33.1,29.7,96.8,1004.2,63.7,9.8,222.2,19.2,0.67,"Rain, Partially cloudy"
2020-06-12,36.3,25.0,29.9,43.5,25.0,33.9,24.0,72.6,1.01,8.33,rain,29.9,20.4,129.4,1001.7,60.0,9.9,192.1,16.6,0.71,"Rain, Partially cloudy"
2020-06-13,35.0,27.0,30.8,43.3,29.9,37.1,24.9,72.0,8.7,8.33,rain,28.8,24.1,114.7,1001.3,47.1,10.5,263.2,22.8,0.75,"Rain, Partially cloudy"
2020-06-14,32.5,25.3,28.5,41.4,25.3,33.0,25.0,81.4,0.001,4.17,rain,39.2,20.4,71.9,1004.0,65.7,9.8,106.0,9.2,0.77,"Rain, Partially cloudy"
2020-06-15,30.5,24.0,27.2,37.4,24.0,29.8,24.3,84.3,18.08,12.5,rain,23.0,15.7,90.3,1006.1,65.7,8.7,98.3,8.5,0.8,"Rain, Partially cloudy"
2020-06-16,35.0,27.5,30.3,41.1,31.7,36.2,24.9,73.8,1.1,12.5,rain,31.0,24.1,121.7,1004.2,54.8,10.9,256.7,22.3,0.84,"Rain, Partially cloudy"
2020-06-17,34.0,27.0,30.8,40.2,30.6,36.7,24.6,70.4,1.4,16.67,rain,34.2,21.4,130.3,1002.4,68.6,11.7,257.4,22.2,0.87,"Rain, Partially cloudy"
2020-06-18,35.2,28.0,31.0,43.0,31.9,37.4,24.9,71.1,0.5,20.83,rain,28.1,23.2,104.1,1003.5,46.9,11.3,279.5,24.3,0.9,"Rain, Partially cloudy"
2020-06-19,34.5,28.0,30.7,41.9,32.7,36.7,24.8,72.0,3.1,33.33,rain,26.3,23.2,114.2,1005.3,55.2,10.4,222.9,19.4,0.93,"Rain, Partially cloudy"
2020-06-20,36.0,28.5,31.5,45.2,33.6,38.3,25.0,69.8,0.1,4.17,rain,30.6,25.9,136.3,1004.5,54.1,9.9,275.7,23.7,0.97,"Rain, Partially cloudy"
2020-06-21,36.5,29.0,32.2,45.9,34.5,39.5,25.1,67.3,0.1,4.17,rain,29.2,20.4,137.4,1001.8,57.1,11.6,289.0,24.9,0.0,"Rain, Partially cloudy"
2020-06-22,39.0,28.5,33.2,44.6,32.0,40.1,24.6,63.2,0.0,0.0,noprecip,35.3,22.3,130.2,1001.3,53.4,11.9,302.4,26.2,0.03,Partially cloudy
2020-06-23,38.5,28.0,32.7,46.4,31.3,38.7,23.9,61.5,0.1,4.17,rain,29.9,21.4,124.5,1002.8,77.9,11.3,294.7,25.3,0.07,"Rain, Partially cloudy"
2020-06-24,37.5,29.0,33.1,44.6,33.7,38.8,23.5,58.8,1.979,4.17,rain,29.9,16.6,141.8,1001.7,86.6,10.7,282.1,24.3,0.11,"Rain, Partially cloudy"
2020-06-25,33.7,29.0,30.5,43.8,34.5,38.2,25.9,76.7,0.2,8.33,rain,19.8,15.7,81.3,1001.3,65.3,8.6,177.0,15.2,0.14,"Rain, Partially cloudy"
2020-06-26,38.0,28.0,32.3,43.4,31.9,37.7,23.7,63.0,2.968,4.17,rain,32.4,27.9,143.0,1001.8,79.2,11.5,274.3,23.7,0.18,"Rain, Partially cloudy"
2020-06-27,37.5,28.5,32.6,45.1,32.8,38.7,24.1,62.3,0.0,0.0,noprecip,34.6,25.0,134.8,1002.9,67.9,12.0,295.7,25.7,0.21,Partially cloudy
2020-06-28,37.5,29.0,32.4,45.6,33.6,39.1,24.6,65.2,0.1,4.17,rain,31.0,25.0,138.0,1003.3,54.0,12.3,292.3,25.4,0.25,"Rain, Partially cloudy"
2020-06-29,36.0,28.0,31.8,45.1,32.7,39.5,25.5,70.6,0.099,4.17,rain,29.5,23.2,125.3,1002.8,59.5,11.0,270.6,23.3,0.28,"Rain, Partially cloudy"
2020-06-30,36.1,29.0,31.9,46.2,31.9,39.4,25.3,69.1,0.7,12.5,rain,26.3,24.1,120.4,1001.6,58.9,10.0,249.4,21.4,0.32,"Rain, Partially cloudy"
2020-07-01,33.9,27.0,29.3,43.8,29.9,34.9,24.8,77.1,0.222,4.17,rain,25.9,15.7,90.6,1001.1,62.3,9.6,213.8,18.6,0.36,"Rain, Partially cloudy"
2020-07-02,34.3,26.5,29.9,42.7,26.5,35.8,25.1,76.1,0.084,4.17,rain,21.2,16.5,96.9,1001.4,51.5,9.1,166.6,14.4,0.39,"Rain, Partially cloudy"
2020-07-03,33.9,28.0,30.0,42.6,33.6,36.6,25.5,77.2,0.533,12.5,rain,22.7,20.5,102.6,1004.1,58.2,9.2,132.6,11.4,0.43,"Rain, Partially cloudy"
2020-07-04,31.9,26.0,28.8,39.1,26.0,33.9,25.2,81.2,41.56,12.5,rain,23.0,13.2,97.0,1005.5,58.9,9.5,152.3,13.0,0.46,"Rain, Partially cloudy"
2020-07-05,34.4,28.0,30.7,44.0,32.7,37.4,25.3,74.1,1.3,25.0,rain,24.8,25.9,119.6,1003.6,61.4,9.9,217.6,18.9,0.5,"Rain, Partially cloudy"
2020-07-06,35.0,27.5,31.2,43.7,29.7,37.9,25.1,70.8,1.0,8.33,rain,31.3,21.4,126.6,1003.2,54.6,10.4,246.6,21.4,0.53,"Rain, Partially cloudy"
2020-07-07,36.0,29.0,31.8,46.0,35.1,39.6,25.6,70.6,0.0,0.0,noprecip,35.3,25.9,138.5,1005.3,58.7,10.4,288.6,25.1,0.56,Partially cloudy
2020-07-08,37.0,29.0,32.6,43.9,34.5,39.5,24.8,65.2,0.0,0.0,noprecip,28.1,24.1,146.7,1003.7,75.1,11.3,283.0,24.6,0.6,Partially cloudy
2020-07-09,37.6,28.5,33.5,43.8,33.6,39.4,23.6,58.7,0.0,0.0,noprecip,30.2,22.3,199.8,1000.3,73.8,10.0,275.8,23.7,0.63,Partially cloudy
2020-07-10,37.0,29.0,33.0,42.2,34.5,38.5,23.5,59.1,0.0,0.0,noprecip,29.9,18.5,210.1,1000.2,86.7,11.7,209.7,18.2,0.66,Partially cloudy
2020-07-11,33.0,29.0,31.2,40.3,32.7,35.6,22.8,61.6,0.194,8.33,rain,27.7,17.5,217.0,1001.9,87.4,10.1,128.5,11.0,0.69,"Rain, Partially cloudy"
2020-07-12,33.0,28.5,30.7,39.3,32.5,36.1,23.8,67.6,0.0,0.0,noprecip,24.8,16.5,193.8,1003.0,52.7,9.8,165.7,14.1,0.73,Partially cloudy
2020-07-13,37.0,28.0,31.9,42.6,32.3,37.7,24.2,65.7,0.3,4.17,rain,26.3,21.4,138.1,1004.9,34.2,11.2,289.0,25.1,0.75,"Rain, Partially cloudy"
2020-07-14,35.5,25.0,30.8,42.3,25.0,35.7,24.0,68.3,0.4,16.67,rain,22.3,20.4,188.8,1006.1,37.4,10.7,264.7,22.8,0.79,"Rain, Partially cloudy"
2020-07-15,37.0,28.5,32.2,44.7,34.1,39.1,25.0,67.4,0.1,4.17,rain,30.2,24.1,134.3,1004.0,39.9,10.2,285.7,24.6,0.82,"Rain, Partially cloudy"
2020-07-16,36.0,28.5,31.8,44.0,34.1,38.8,25.1,68.9,0.1,4.17,rain,30.6,22.3,126.5,1003.4,55.0,10.5,271.8,23.3,0.85,"Rain, Partially cloudy"
2020-07-17,37.5,29.0,32.5,43.4,35.1,39.2,24.6,64.9,0.0,0.0,noprecip,30.6,24.1,139.8,1003.9,65.8,11.3,290.9,25.1,0.89,Partially cloudy
2020-07-18,37.5,29.0,33.0,43.6,35.1,39.7,24.4,63.0,0.2,4.17,rain,29.2,20.5,152.8,1004.1,71.6,11.0,293.7,25.3,0.92,"Rain, Partially cloudy"
2020-07-19,36.5,29.5,32.7,42.2,35.4,39.3,24.3,63.2,4.1,16.67,rain,34.9,20.5,150.2,1003.4,67.6,11.0,279.8,24.1,0.95,"Rain, Partially cloudy"
2020-07-20,34.1,26.0,28.9,42.1,26.0,33.6,24.7,78.8,0.198,8.33,rain,24.5,18.6,96.1,1005.3,52.2,9.5,169.2,14.4,0.98,"Rain, Partially cloudy"
2020-07-21,34.6,26.0,29.9,44.3,26.0,35.7,25.0,75.7,0.693,8.33,rain,35.3,27.7,126.9,1007.3,47.4,9.5,236.2,20.3,0.0,"Rain, Partially cloudy"
2020-07-22,35.0,27.5,30.8,40.6,31.7,36.4,24.3,69.5,0.5,12.5,rain,33.8,20.5,137.6,1007.1,36.1,10.6,276.0,23.8,0.05,"Rain, Partially cloudy"
2020-07-23,35.5,27.0,31.0,43.1,30.3,36.4,24.1,68.3,0.3,12.5,rain,28.1,18.4,127.4,1007.0,33.3,9.8,273.8,23.8,0.09,"Rain, Partially cloudy"
2020-07-24,35.5,27.0,31.2,42.0,30.6,36.9,24.4,68.8,0.0,0.0,noprecip,27.0,19.4,127.9,1007.2,37.2,9.7,251.6,21.9,0.12,Partially cloudy
2020-07-25,36.1,27.0,31.5,43.3,30.6,37.9,24.8,69.2,0.0,0.0,noprecip,29.9,21.4,123.0,1006.1,47.6,9.6,266.4,23.1,0.16,Partially cloudy
2020-07-26,35.5,25.9,30.0,44.6,25.9,35.1,24.7,74.2,0.011,4.17,rain,50.0,27.0,126.8,1004.7,72.6,9.8,267.0,23.1,0.2,"Rain, Partially cloudy"
2020-07-27,31.5,26.0,28.5,37.2,26.0,32.4,24.1,77.2,3.0,16.67,rain,26.3,13.0,44.2,1004.2,69.0,8.9,179.3,15.6,0.25,"Rain, Partially cloudy"
2020-07-28,35.0,26.0,29.1,41.0,26.0,33.2,24.2,75.7,0.084,8.33,rain,22.7,17.5,78.3,1005.4,55.9,7.7,116.5,10.0,0.27,"Rain, Partially cloudy"
2020-07-29,34.4,27.0,29.9,41.0,30.1,35.3,24.6,74.3,8.4,37.5,rain,22.0,14.8,107.5,1005.4,51.6,8.0,228.3,19.6,0.3,"Rain, Partially cloudy"
2020-07-30,36.0,27.0,31.6,41.3,30.6,37.4,24.3,67.4,1.2,20.83,rain,23.4,18.5,109.1,1004.9,51.1,9.3,254.7,22.0,0.34,"Rain, Partially cloudy"
2020-07-31,34.5,28.0,30.0,40.1,32.7,36.1,25.1,76.1,19.81,8.33,rain,22.0,16.8,56.4,1003.3,36.5,9.0,238.0,20.3,0.38,"Rain, Partially cloudy"
2020-08-01,33.0,26.5,29.3,38.2,26.5,34.0,24.3,75.2,8.067,12.5,rain,36.7,21.2,3.1,999.3,72.1,9.7,60.9,5.2,0.41,"Rain, Partially cloudy"
2020-08-02,28.9,25.5,26.8,33.9,25.5,28.6,24.3,86.3,66.526,29.17,rain,61.2,28.6,25.8,997.7,61.8,8.5,55.9,4.8,0.45,"Rain, Partially cloudy"
2020-08-03,30.3,25.0,27.1,36.7,25.0,29.7,24.5,85.8,3.96,8.33,rain,21.6,17.6,57.8,999.8,69.7,9.5,78.5,6.7,0.5,"Rain, Partially cloudy"
2020-08-04,30.0,26.0,27.5,36.2,26.0,31.2,25.0,86.5,6.19,12.5,rain,24.1,16.5,101.1,1001.1,72.7,9.5,74.4,6.5,0.52,"Rain, Partially cloudy"
2020-08-05,28.5,26.0,27.2,35.1,26.0,30.1,25.1,88.3,41.863,12.5,rain,19.8,13.0,115.9,1003.3,72.5,7.7,58.1,5.0,0.55,"Rain, Partially cloudy"
2020-08-06,29.0,25.5,27.0,35.7,25.5,29.8,25.2,89.9,3.515,12.5,rain,22.0,14.8,102.3,1005.6,74.8,8.5,68.1,5.9,0.58,"Rain, Partially cloudy"
2020-08-07,29.7,26.0,27.3,37.1,26.0,30.7,24.9,87.0,35.063,12.5,rain,31.0,14.7,90.8,1005.8,63.2,9.6,166.2,14.3,0.61,"Rain, Partially cloudy"
2020-08-08,33.8,26.0,29.8,41.3,26.0,35.0,25.0,76.8,0.5,8.33,rain,30.2,17.5,117.9,1004.3,58.2,9.1,227.7,19.4,0.65,"Rain, Partially cloudy"
2020-08-09,34.8,27.0,30.3,44.5,30.6,37.1,25.7,77.2,0.297,4.17,rain,24.1,18.5,117.1,1002.4,42.9,9.1,222.3,19.3,0.68,"Rain, Partially cloudy"
2020-08-10,36.5,27.0,31.2,49.1,30.0,38.5,25.6,73.3,0.198,4.17,rain,22.7,18.5,134.8,1001.2,48.8,9.8,251.9,21.6,0.71,"Rain, Partially cloudy"
2020-08-11,35.5,25.8,29.6,43.2,25.8,33.5,24.4,75.4,28.452,8.33,rain,28.1,25.0,107.1,1001.8,48.8,10.0,261.7,22.5,0.75,"Rain, Partially cloudy"
2020-08-12,34.5,26.5,30.1,45.0,26.5,36.7,25.7,77.8,19.852,4.17,rain,25.6,19.5,107.8,1004.0,62.5,10.2,249.5,21.5,0.78,"Rain, Partially cloudy"
2020-08-13,30.0,25.0,27.5,37.1,25.0,30.8,24.5,84.0,14.356,8.33,rain,20.5,24.1,108.7,1005.6,69.8,9.8,137.9,11.9,0.81,"Rain, Partially cloudy"
2020-08-14,29.0,25.0,26.6,34.1,25.0,28.2,24.0,86.2,8.486,12.5,rain,26.3,19.4,121.1,1006.1,73.0,9.1,109.3,9.4,0.84,"Rain, Partially cloudy"
2020-08-15,30.5,24.5,27.3,36.8,24.5,29.9,24.3,84.1,0.001,4.17,rain,30.2,20.3,98.4,1005.2,66.6,9.5,208.8,17.9,0.87,"Rain, Partially cloudy"
2020-08-16,30.8,25.0,27.1,36.7,25.0,29.2,24.0,83.7,18.697,12.5,rain,29.9,16.6,93.8,1004.4,61.4,9.3,142.0,12.0,0.91,"Rain, Partially cloudy"
2020-08-17,29.6,25.0,26.4,34.5,25.0,27.5,24.0,87.3,4.948,8.33,rain,37.1,19.4,96.8,1004.5,70.5,8.3,157.5,13.6,0.94,"Rain, Partially cloudy"
2020-08-18,28.5,25.0,26.3,33.2,25.0,27.6,24.1,87.7,52.094,12.5,rain,29.2,18.5,92.1,1005.2,73.4,9.5,97.7,8.5,0.97,"Rain, Partially cloudy"
2020-08-19,31.0,25.6,27.5,36.1,25.6,30.2,24.0,81.7,47.422,16.67,rain,20.2,11.2,61.2,1005.0,61.6,9.5,73.0,6.2,0.0,"Rain, Partially cloudy"
2020-08-20,32.5,26.0,28.4,38.0,26.0,31.8,24.3,79.3,0.1,8.33,rain,18.7,13.9,114.3,1006.4,54.3,9.1,133.3,11.6,0.04,"Rain, Partially cloudy"
2020-08-21,32.5,25.5,28.3,38.0,25.5,31.4,23.8,77.5,50.492,8.33,rain,23.0,12.1,116.5,1008.0,67.0,9.8,87.7,7.6,0.07,"Rain, Partially cloudy"
2020-08-22,32.9,25.7,28.5,39.2,25.7,32.0,24.3,79.2,6.781,12.5,rain,20.9,13.0,306.4,1007.8,56.0,9.1,140.8,12.0,0.11,"Rain, Partially cloudy"
2020-08-23,34.0,26.0,30.0,40.6,26.0,35.0,24.6,74.5,0.099,4.17,rain,27.7,17.5,121.3,1006.1,42.2,8.9,218.3,18.8,0.15,"Rain, Partially cloudy"
2020-08-24,35.8,25.9,30.6,42.1,25.9,36.2,24.7,72.6,0.099,4.17,rain,38.9,22.2,139.4,1003.9,44.7,10.0,255.3,22.0,0.18,"Rain, Partially cloudy"
2020-08-25,35.7,25.7,29.5,43.4,25.7,33.4,23.9,72.9,11.873,4.17,rain,24.8,15.7,298.5,1002.8,67.8,9.9,250.9,21.6,0.22,"Rain, Partially cloudy"
2020-08-26,36.5,27.0,31.3,43.4,29.9,36.8,24.1,67.6,0.1,4.17,rain,27.7,13.9,347.6,1001.4,61.4,10.1,253.1,21.9,0.25,"Rain, Partially cloudy"
2020-08-27,36.0,28.0,31.5,45.3,32.7,38.7,25.4,71.6,0.0,0.0,noprecip,26.6,14.8,125.4,1000.4,25.9,8.9,277.8,24.1,0.29,Partially cloudy
2020-08-28,35.0,28.0,31.0,45.8,33.1,39.0,26.1,76.1,1.66,8.33,rain,25.6,15.7,97.6,1001.7,36.6,9.0,232.5,20.1,0.32,"Rain, Partially cloudy"
2020-08-29,35.0,28.0,31.3,44.1,32.7,39.0,25.8,73.8,3.1,33.33,rain,27.0,17.5,115.1,1003.6,47.9,9.5,224.5,19.3,0.36,"Rain, Partially cloudy"
2020-08-30,35.1,27.5,31.0,43.5,32.0,37.8,25.3,72.7,0.099,4.17,rain,27.7,14.8,108.1,1004.8,44.5,9.3,187.8,16.2,0.39,"Rain, Partially cloudy"
2020-08-31,34.1,28.0,30.5,42.0,31.6,36.8,25.0,73.6,2.4,25.0,rain,25.2,14.8,336.3,1006.7,51.6,9.3,180.7,15.6,0.43,"Rain, Partially cloudy"
2020-09-01,36.0,25.0,30.5,42.5,25.0,34.7,23.3,67.2,0.1,4.17,rain,24.5,13.0,300.3,1006.7,34.0,9.5,273.2,23.6,0.46,"Rain, Partially cloudy"
2020-09-02,36.0,27.5,31.5,44.2,31.0,37.9,24.7,68.5,0.099,4.17,rain,19.8,12.1,50.4,1006.7,13.9,7.1,275.0,23.6,0.5,Rain
2020-09-03,35.5,28.0,30.8,42.8,31.9,37.8,25.3,73.6,0.989,4.17,rain,18.7,11.2,59.0,1007.7,24.6,6.5,230.1,19.9,0.53,"Rain, Partially cloudy"
2020-09-04,35.0,28.0,31.0,41.9,32.7,37.7,25.1,71.6,0.7,20.83,rain,22.0,19.5,101.5,1007.1,34.5,8.1,226.5,19.6,0.57,"Rain, Partially cloudy"
2020-09-05,36.0,28.0,31.5,44.4,32.7,38.1,25.0,69.9,4.1,29.17,rain,23.0,15.7,133.5,1005.1,29.2,9.0,218.5,18.7,0.6,"Rain, Partially cloudy"
2020-09-06,35.8,26.3,31.1,45.4,26.3,38.2,25.4,72.8,4.4,20.83,rain,24.5,25.9,120.2,1003.2,64.7,9.5,194.9,16.8,0.63,"Rain, Partially cloudy"
2020-09-07,28.1,25.0,26.6,31.9,25.0,27.9,23.9,85.4,33.651,8.33,rain,33.8,12.1,354.4,1005.4,73.5,9.6,78.7,6.7,0.66,"Rain, Partially cloudy"
2020-09-08,31.3,25.0,28.0,38.4,25.0,31.4,24.5,82.0,12.9,50.0,rain,17.6,14.8,61.2,1008.3,64.8,9.0,104.6,9.0,0.7,"Rain, Partially cloudy"
2020-09-09,31.0,26.0,28.4,39.1,26.0,32.6,24.8,81.2,0.032,4.17,rain,24.5,19.5,114.7,1008.2,68.2,9.2,139.4,11.9,0.73,"Rain, Partially cloudy"
2020-09-10,33.7,26.5,29.2,41.0,26.5,34.4,25.2,80.4,0.099,4.17,rain,27.4,14.8,119.2,1004.9,60.5,9.4,159.4,13.9,0.75,"Rain, Partially cloudy"
2020-09-11,33.2,26.0,28.9,42.9,26.0,33.9,24.9,79.3,8.5,45.83,rain,25.2,14.3,93.1,1005.7,44.6,9.1,97.1,8.3,0.79,"Rain, Partially cloudy"
2020-09-12,33.5,25.5,29.3,42.8,25.5,35.7,25.9,82.6,0.297,4.17,rain,20.2,14.8,83.5,1008.6,46.5,8.6,121.2,10.6,0.83,"Rain, Partially cloudy"
2020-09-13,32.8,25.0,28.7,40.7,25.0,32.8,24.9,81.2,2.194,8.33,rain,28.1,18.4,107.1,1009.8,65.6,9.5,175.6,15.2,0.86,"Rain, Partially cloudy"
2020-09-14,33.5,26.0,28.5,40.2,26.0,32.5,24.5,80.1,12.567,12.5,rain,26.6,15.9,121.5,1008.4,57.5,9.6,150.9,13.3,0.89,"Rain, Partially cloudy"
2020-09-15,33.5,26.0,29.6,41.8,26.0,35.1,25.3,78.4,0.3,8.33,rain,24.5,18.4,120.8,1007.0,60.2,9.0,173.7,15.0,0.93,"Rain, Partially cloudy"
2020-09-16,34.5,27.0,29.9,45.0,29.4,35.9,25.2,77.0,0.099,4.17,rain,24.1,23.2,124.7,1005.6,48.4,9.7,202.6,17.4,0.96,"Rain, Partially cloudy"
2020-09-17,34.5,27.0,30.3,42.2,29.6,35.7,24.5,72.8,8.1,50.0,rain,24.8,15.7,73.0,1004.8,47.4,9.3,191.8,16.6,0.0,"Rain, Partially cloudy"
2020-09-18,29.0,26.0,27.4,33.9,26.0,28.8,20.8,67.6,0.469,12.5,rain,55.4,23.2,6.0,1006.5,78.9,10.0,137.2,11.9,0.03,"Rain, Partially cloudy"
2020-09-19,25.5,24.0,24.8,25.5,24.0,24.8,21.4,81.7,33.676,16.67,rain,35.3,22.3,0.7,1008.2,76.9,9.3,43.1,3.8,0.06,"Rain, Partially cloudy"
2020-09-20,26.6,24.0,25.3,26.6,24.0,25.3,23.1,88.0,2.48,12.5,rain,20.2,10.3,23.3,1009.4,67.2,8.0,54.0,4.7,0.1,"Rain, Partially cloudy"
2020-09-21,32.5,25.0,28.2,38.6,25.0,31.6,24.3,80.9,4.5,33.33,rain,28.4,17.5,127.9,1008.4,62.1,7.6,123.8,10.6,0.13,"Rain, Partially cloudy"
2020-09-22,32.0,25.0,27.8,40.1,25.0,31.8,25.1,85.8,0.198,8.33,rain,25.6,15.6,126.9,1007.8,59.3,8.9,95.6,8.4,0.16,"Rain, Partially cloudy"
2020-09-23,31.2,25.0,27.3,38.6,25.0,30.2,24.6,85.3,0.594,4.17,rain,24.8,18.4,57.3,1008.6,57.5,9.1,53.6,4.5,0.2,"Rain, Partially cloudy"
2020-09-24,28.5,23.0,25.8,32.3,23.0,26.5,22.1,80.3,6.926,8.33,rain,22.3,18.4,339.6,1010.9,68.7,9.7,92.9,8.0,0.25,"Rain, Partially cloudy"
2020-09-25,33.0,25.0,28.4,39.3,25.0,31.8,23.7,76.4,0.198,4.17,rain,27.4,16.5,121.1,1007.8,62.6,9.7,164.5,14.3,0.27,"Rain, Partially cloudy"
2020-09-26,32.9,25.0,28.9,41.1,25.0,33.6,24.8,79.4,0.851,4.17,rain,20.5,16.8,110.8,1006.3,58.0,10.3,138.2,12.1,0.3,"Rain, Partially cloudy"
2020-09-27,28.4,24.0,26.1,35.8,24.0,27.5,23.2,84.1,35.169,8.33,rain,25.6,21.4,30.1,1008.6,68.5,9.8,75.0,6.6,0.34,"Rain, Partially cloudy"
2020-09-28,30.0,24.0,26.6,34.5,24.0,28.5,23.1,81.5,1.12,8.33,rain,24.1,13.0,33.2,1008.7,70.1,9.5,79.3,6.7,0.37,"Rain, Partially cloudy"
