datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,icon,stations,source,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,query_datetime,severerisk
23:00:00,1672243200,13.0,13.0,69.3,7.5,0.0,0.0,0.0,0.0,,,13.9,5.0,1026.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:32:23,1672183943,17:24:05,1672223045,0.16,2022-12-28T23:00:00,
00:00:00,1672246800,13.0,13.0,66.9,7.0,0.0,0.0,0.0,0.0,,,13.9,10.0,1026.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:32:47,1672270367,17:24:41,1672309481,0.2,2022-12-29T00:00:00,
22:00:00,1672326000,14.0,14.0,68.9,8.4,0.0,0.0,0.0,0.0,,,7.5,332.0,1028.2,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:32:47,1672270367,17:24:41,1672309481,0.2,2022-12-29T22:00:00,
23:00:00,1672329600,14.0,14.0,64.9,7.5,0.0,0.0,0.0,0.0,,,9.4,360.0,1028.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:32:47,1672270367,17:24:41,1672309481,0.2,2022-12-29T23:00:00,
00:00:00,1672333200,14.0,14.0,64.9,7.5,0.0,0.0,0.0,0.0,,,10.2,30.0,1028.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:33:10,1672356790,17:25:16,1672395916,0.25,2022-12-30T00:00:00,
22:00:00,1672412400,15.0,15.0,69.7,9.5,0.0,0.0,0.0,0.0,,,7.6,50.0,1026.0,9.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:33:10,1672356790,17:25:16,1672395916,0.25,2022-12-30T22:00:00,
23:00:00,1672416000,14.0,14.0,71.8,9.0,0.0,0.0,0.0,0.0,,,4.5,326.2,1026.0,9.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:33:10,1672356790,17:25:16,1672395916,0.25,2022-12-30T23:00:00,
00:00:00,1672419600,14.0,14.0,74.3,9.5,0.0,0.0,0.0,0.0,,,6.5,5.0,1026.0,10.0,94.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:33:31,1672443211,17:25:53,1672482353,0.27,2022-12-31T00:00:00,
22:00:00,1672498800,15.3,15.3,68.5,9.5,0.0,0.0,0.0,0.0,,,1.1,340.0,1025.9,10.0,90.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:33:31,1672443211,17:25:53,1672482353,0.27,2022-12-31T22:00:00,
23:00:00,1672502400,15.0,15.0,67.4,9.0,0.0,0.0,0.0,0.0,,,6.5,330.0,1025.5,10.0,8.7,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:33:31,1672443211,17:25:53,1672482353,0.27,2022-12-31T23:00:00,
00:00:00,1672506000,14.5,14.5,71.9,9.5,0.0,0.0,0.0,0.0,,,4.5,325.0,1025.0,10.0,7.9,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:33:51,1672529631,17:26:30,1672568790,0.3,2023-01-01T00:00:00,
22:00:00,1672585200,17.5,17.5,80.2,14.1,0.0,0.0,0.0,0.0,,,4.0,344.0,1024.2,9.2,88.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:33:51,1672529631,17:26:30,1672568790,0.3,2023-01-01T22:00:00,
23:00:00,1672588800,17.0,17.0,77.3,13.0,0.0,0.0,0.0,0.0,,,7.6,310.0,1024.0,6.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:33:51,1672529631,17:26:30,1672568790,0.3,2023-01-01T23:00:00,
00:00:00,1672592400,17.0,17.0,77.3,13.0,0.0,0.0,0.0,0.0,,,5.4,290.0,1024.0,7.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:34:11,1672616051,17:27:07,1672655227,0.34,2023-01-02T00:00:00,
22:00:00,1672671600,17.4,17.4,71.0,12.1,0.0,0.0,0.0,0.0,,,10.1,51.0,1026.2,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:34:11,1672616051,17:27:07,1672655227,0.34,2023-01-02T22:00:00,
23:00:00,1672675200,17.0,17.0,72.4,12.0,0.0,0.0,0.0,0.0,,,9.4,30.0,1026.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:34:11,1672616051,17:27:07,1672655227,0.34,2023-01-02T23:00:00,
00:00:00,1672678800,17.0,17.0,67.8,11.0,0.0,0.0,0.0,0.0,,,13.0,20.0,1026.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:34:29,1672702469,17:27:45,1672741665,0.37,2023-01-03T00:00:00,
22:00:00,1672758000,17.9,17.9,75.2,13.5,0.0,0.0,0.0,0.0,,,7.4,120.0,1024.2,9.4,79.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:34:29,1672702469,17:27:45,1672741665,0.37,2023-01-03T22:00:00,
23:00:00,1672761600,18.0,18.0,72.6,13.0,0.0,0.0,0.0,0.0,,,7.6,180.0,1024.0,7.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:34:29,1672702469,17:27:45,1672741665,0.37,2023-01-03T23:00:00,
00:00:00,1672765200,18.0,18.0,72.6,13.0,0.0,0.0,0.0,0.0,,,5.4,232.3,1024.0,6.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:34:46,1672788886,17:28:24,1672828104,0.41,2023-01-04T00:00:00,
22:00:00,1672844400,18.5,18.5,81.4,15.2,0.0,0.0,0.0,0.0,,,2.6,140.0,1023.3,9.2,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:34:46,1672788886,17:28:24,1672828104,0.41,2023-01-04T22:00:00,
23:00:00,1672848000,19.0,19.0,72.8,14.0,0.0,0.0,0.0,0.0,,,14.8,140.0,1023.0,6.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:34:46,1672788886,17:28:24,1672828104,0.41,2023-01-04T23:00:00,
00:00:00,1672851600,19.0,19.0,72.8,14.0,0.0,0.0,0.0,0.0,,,14.8,140.0,1023.0,6.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:35:02,1672875302,17:29:03,1672914543,0.44,2023-01-05T00:00:00,
22:00:00,1672930800,19.0,19.0,83.8,16.2,0.0,0.0,0.0,0.0,,,1.1,299.8,1024.8,9.4,88.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:02,1672875302,17:29:03,1672914543,0.44,2023-01-05T22:00:00,
23:00:00,1672934400,19.0,19.0,77.6,15.0,0.0,0.0,0.0,0.0,,,5.4,40.0,1025.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:35:02,1672875302,17:29:03,1672914543,0.44,2023-01-05T23:00:00,
00:00:00,1672938000,19.0,19.0,77.6,15.0,0.0,0.0,0.0,0.0,,,5.4,314.5,1025.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:35:16,1672961716,17:29:42,1673000982,0.47,2023-01-06T00:00:00,
22:00:00,1673017200,18.3,18.3,49.3,7.5,0.0,0.0,0.0,0.0,,,12.3,332.0,1025.4,18.0,0.1,0.0,0.0,0.0,Clear,clear-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:16,1672961716,17:29:42,1673000982,0.47,2023-01-06T22:00:00,
23:00:00,1673020800,17.0,17.0,51.7,7.0,0.0,0.0,0.0,0.0,,,13.0,10.0,1025.0,10.0,0.1,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:16,1672961716,17:29:42,1673000982,0.47,2023-01-06T23:00:00,
00:00:00,1673024400,16.0,16.0,59.0,8.0,0.0,0.0,0.0,0.0,,,7.6,320.0,1025.0,10.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:29,1673048129,17:30:21,1673087421,0.5,2023-01-07T00:00:00,
22:00:00,1673103600,17.5,17.5,69.7,11.9,0.0,0.0,0.0,0.0,,,3.6,196.0,1019.4,9.4,71.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:29,1673048129,17:30:21,1673087421,0.5,2023-01-07T22:00:00,
23:00:00,1673107200,16.0,16.0,72.2,11.0,0.0,0.0,0.0,0.0,,,3.6,148.8,1020.0,7.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:29,1673048129,17:30:21,1673087421,0.5,2023-01-07T23:00:00,
00:00:00,1673110800,16.0,16.0,77.2,12.0,0.0,0.0,0.0,0.0,,,3.6,131.1,1020.0,7.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:42,1673134542,17:31:01,1673173861,0.54,2023-01-08T00:00:00,
22:00:00,1673190000,19.3,19.3,84.4,16.6,0.0,0.0,0.0,0.0,,,5.1,142.0,1019.6,9.4,88.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:42,1673134542,17:31:01,1673173861,0.54,2023-01-08T22:00:00,
23:00:00,1673193600,19.0,19.0,77.6,15.0,0.0,0.0,0.0,0.0,,,9.4,160.0,1020.0,7.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:42,1673134542,17:31:01,1673173861,0.54,2023-01-08T23:00:00,
00:00:00,1673197200,19.0,19.0,77.6,15.0,0.0,0.0,0.0,0.0,,,9.4,140.0,1020.0,6.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:52,1673220952,17:31:41,1673260301,0.58,2023-01-09T00:00:00,
22:00:00,1673276400,20.3,20.3,90.3,18.6,0.0,0.0,0.0,0.0,,,8.3,112.0,1019.2,8.8,89.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:52,1673220952,17:31:41,1673260301,0.58,2023-01-09T22:00:00,
23:00:00,1673280000,20.0,20.0,82.9,17.0,0.0,0.0,0.0,0.0,,,13.0,130.0,1019.0,4.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:52,1673220952,17:31:41,1673260301,0.58,2023-01-09T23:00:00,
00:00:00,1673283600,20.0,20.0,82.9,17.0,0.0,0.0,0.0,0.0,,,13.0,120.0,1019.0,4.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:02,1673307362,17:32:21,1673346741,0.61,2023-01-10T00:00:00,
22:00:00,1673362800,18.5,18.5,97.3,18.1,0.0,0.0,0.0,0.0,,,7.3,124.0,1018.0,8.6,97.8,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:02,1673307362,17:32:21,1673346741,0.61,2023-01-10T22:00:00,
23:00:00,1673366400,18.0,18.0,93.9,17.0,0.0,0.0,0.0,0.0,,,5.4,40.0,1018.0,3.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:02,1673307362,17:32:21,1673346741,0.61,2023-01-10T23:00:00,
00:00:00,1673370000,18.0,18.0,93.9,17.0,0.0,0.0,0.0,0.0,,,7.6,40.0,1017.0,3.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:10,1673393770,17:33:02,1673433182,0.64,2023-01-11T00:00:00,
22:00:00,1673449200,19.7,19.7,92.3,18.4,0.0,0.0,0.0,0.0,,,4.8,114.0,1014.4,9.0,89.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:36:10,1673393770,17:33:02,1673433182,0.64,2023-01-11T22:00:00,
23:00:00,1673452800,20.0,20.0,88.3,18.0,0.0,0.0,0.0,0.0,,,9.4,130.0,1014.0,5.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:10,1673393770,17:33:02,1673433182,0.64,2023-01-11T23:00:00,
00:00:00,1673456400,20.0,20.0,88.3,18.0,0.0,0.0,0.0,0.0,,,7.6,150.0,1014.0,5.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:17,1673480177,17:33:42,1673519622,0.68,2023-01-12T00:00:00,
22:00:00,1673535600,20.7,20.7,89.4,18.9,0.0,0.0,0.0,0.0,,,11.2,136.0,1011.2,9.6,97.8,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:17,1673480177,17:33:42,1673519622,0.68,2023-01-12T22:00:00,
23:00:00,1673539200,21.0,21.0,83.0,18.0,0.0,0.0,0.0,0.0,,,14.8,110.0,1011.0,7.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:17,1673480177,17:33:42,1673519622,0.68,2023-01-12T23:00:00,
00:00:00,1673542800,20.0,20.0,88.3,18.0,0.0,0.0,0.0,0.0,,,14.8,120.0,1011.0,5.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:23,1673566583,17:34:23,1673606063,0.71,2023-01-13T00:00:00,
22:00:00,1673622000,21.5,21.5,94.0,20.5,0.0,0.0,0.0,0.0,,,5.9,132.0,1007.0,16.6,10.1,0.0,0.0,0.0,Clear,clear-night,"['48820099999', '48825099999', 'VVNB']",obs,06:36:23,1673566583,17:34:23,1673606063,0.71,2023-01-13T22:00:00,
23:00:00,1673625600,21.0,21.0,88.4,19.0,0.0,0.0,0.0,0.0,,,14.8,100.0,1007.0,4.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:23,1673566583,17:34:23,1673606063,0.71,2023-01-13T23:00:00,
00:00:00,1673629200,21.0,21.0,88.4,19.0,0.0,0.0,0.0,0.0,,,14.8,90.0,1006.0,4.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:27,1673652987,17:35:04,1673692504,0.74,2023-01-14T00:00:00,
22:00:00,1673708400,23.4,23.4,79.4,19.7,0.0,0.0,0.0,0.0,,,4.4,104.0,1007.2,17.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', '48825099999', 'VVNB']",obs,06:36:27,1673652987,17:35:04,1673692504,0.74,2023-01-14T22:00:00,
23:00:00,1673712000,22.0,22.0,83.1,19.0,0.0,0.0,0.0,0.0,,,13.0,110.0,1007.0,4.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:36:27,1673652987,17:35:04,1673692504,0.74,2023-01-14T23:00:00,
00:00:00,1673715600,22.0,22.0,83.1,19.0,0.0,0.0,0.0,0.0,,,13.0,100.0,1008.0,4.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:36:30,1673739390,17:35:45,1673778945,0.75,2023-01-15T00:00:00,
22:00:00,1673794800,16.0,16.0,60.0,8.3,0.0,0.0,0.0,0.0,,,13.5,6.0,1018.9,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:30,1673739390,17:35:45,1673778945,0.75,2023-01-15T22:00:00,
23:00:00,1673798400,15.0,15.0,58.8,7.0,0.0,0.0,0.0,0.0,,,20.5,40.0,1019.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:30,1673739390,17:35:45,1673778945,0.75,2023-01-15T23:00:00,
00:00:00,1673802000,15.0,15.0,54.9,6.0,0.0,0.0,0.0,0.0,,,20.5,40.0,1020.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:32,1673825792,17:36:25,1673865385,0.81,2023-01-16T00:00:00,
22:00:00,1673881200,13.5,13.5,52.9,4.1,0.0,0.0,0.0,0.0,,,8.4,52.0,1023.5,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:32,1673825792,17:36:25,1673865385,0.81,2023-01-16T22:00:00,
23:00:00,1673884800,12.0,12.0,62.3,5.0,0.0,0.0,0.0,0.0,,,11.2,70.0,1023.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:32,1673825792,17:36:25,1673865385,0.81,2023-01-16T23:00:00,
00:00:00,1673888400,12.0,12.0,62.3,5.0,0.0,0.0,0.0,0.0,,,9.4,70.0,1023.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:32,1673912192,17:37:06,1673951826,0.84,2023-01-17T00:00:00,
22:00:00,1673967600,13.1,13.1,74.4,8.7,0.0,0.0,0.0,0.0,,,4.4,4.0,1026.4,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:32,1673912192,17:37:06,1673951826,0.84,2023-01-17T22:00:00,
23:00:00,1673971200,13.0,13.0,62.5,6.0,0.0,0.0,0.0,0.0,,,9.4,30.0,1026.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:32,1673912192,17:37:06,1673951826,0.84,2023-01-17T23:00:00,
00:00:00,1673974800,13.0,13.0,62.5,6.0,0.0,0.0,0.0,0.0,,,9.4,40.0,1026.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:32,1673998592,17:37:47,1674038267,0.88,2023-01-18T00:00:00,
22:00:00,1674054000,14.7,14.7,65.5,8.3,0.0,0.0,0.0,0.0,,,1.5,320.0,1024.3,9.4,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:32,1673998592,17:37:47,1674038267,0.88,2023-01-18T22:00:00,
23:00:00,1674057600,15.0,15.0,67.4,9.0,0.0,0.0,0.0,0.0,,,3.6,256.1,1024.0,6.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:32,1673998592,17:37:47,1674038267,0.88,2023-01-18T23:00:00,
00:00:00,1674061200,15.0,15.0,67.4,9.0,0.0,0.0,0.0,0.0,,,5.4,330.0,1024.0,7.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:29,1674084989,17:38:28,1674124708,0.91,2023-01-19T00:00:00,
22:00:00,1674140400,15.4,15.4,60.5,7.8,0.0,0.0,0.0,0.0,,,4.0,322.0,1023.4,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:29,1674084989,17:38:28,1674124708,0.91,2023-01-19T22:00:00,
23:00:00,1674144000,15.0,15.0,62.9,8.0,0.0,0.0,0.0,0.0,,,3.6,330.0,1023.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:29,1674084989,17:38:28,1674124708,0.91,2023-01-19T23:00:00,
00:00:00,1674147600,15.0,15.0,62.9,8.0,0.0,0.0,0.0,0.0,,,3.6,350.0,1023.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:26,1674171386,17:39:08,1674211148,0.94,2023-01-20T00:00:00,
22:00:00,1674226800,15.5,15.5,78.1,11.7,0.0,0.0,0.0,0.0,,,1.1,290.0,1020.8,9.0,89.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:36:26,1674171386,17:39:08,1674211148,0.94,2023-01-20T22:00:00,
23:00:00,1674230400,15.0,15.0,72.0,10.0,0.0,0.0,0.0,0.0,,,5.4,310.0,1021.0,5.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:26,1674171386,17:39:08,1674211148,0.94,2023-01-20T23:00:00,
00:00:00,1674234000,15.0,15.0,77.0,11.0,0.0,0.0,0.0,0.0,,,5.4,300.0,1021.0,5.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:21,1674257781,17:39:48,1674297588,0.98,2023-01-21T00:00:00,
22:00:00,1674313200,16.8,16.8,83.8,14.1,0.0,0.0,0.0,0.0,,,7.6,107.0,1015.9,9.0,5.6,0.0,0.0,0.0,Clear,clear-night,"['48820099999', '48825099999', 'VVNB']",obs,06:36:21,1674257781,17:39:48,1674297588,0.98,2023-01-21T22:00:00,
23:00:00,1674316800,16.0,16.0,82.4,13.0,0.0,0.0,0.0,0.0,,,7.6,110.0,1016.0,4.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:21,1674257781,17:39:48,1674297588,0.98,2023-01-21T23:00:00,
00:00:00,1674320400,16.0,16.0,87.9,14.0,0.0,0.0,0.0,0.0,,,9.4,120.0,1016.0,4.0,27.5,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:14,1674344174,17:40:29,1674384029,0.0,2023-01-22T00:00:00,
22:00:00,1674399600,18.7,18.7,85.9,16.3,0.0,0.0,0.0,0.0,,,0.7,17.8,1015.1,9.0,97.8,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:14,1674344174,17:40:29,1674384029,0.0,2023-01-22T22:00:00,
23:00:00,1674403200,19.0,19.0,77.6,15.0,0.0,0.0,0.0,0.0,,,3.6,353.0,1015.0,5.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:14,1674344174,17:40:29,1674384029,0.0,2023-01-22T23:00:00,
00:00:00,1674406800,19.0,19.0,77.6,15.0,0.0,0.0,0.0,0.0,,,1.8,174.9,1015.0,5.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:07,1674430567,17:41:09,1674470469,0.04,2023-01-23T00:00:00,
22:00:00,1674486000,18.4,18.4,71.1,13.1,0.0,0.0,0.0,0.0,,,17.1,50.0,1019.5,10.0,97.8,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:07,1674430567,17:41:09,1674470469,0.04,2023-01-23T22:00:00,
23:00:00,1674489600,17.0,17.0,72.4,12.0,0.3,100.0,0.0,0.0,['rain'],,25.9,30.0,1020.0,10.0,89.0,0.0,0.0,0.0,"Rain, Partially cloudy",rain,"['48820099999', 'VVNB']",obs,06:36:07,1674430567,17:41:09,1674470469,0.04,2023-01-23T23:00:00,
00:00:00,1674493200,17.0,17.0,67.8,11.0,0.3,100.0,0.0,0.0,['rain'],,24.1,30.0,1021.0,10.0,100.0,0.0,0.0,0.0,"Rain, Overcast",rain,"['48820099999', 'VVNB']",obs,06:35:58,1674516958,17:41:48,1674556908,0.08,2023-01-24T00:00:00,
22:00:00,1674572400,14.0,14.0,49.7,3.7,0.0,0.0,0.0,0.0,,,3.8,9.0,1025.3,10.0,30.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:58,1674516958,17:41:48,1674556908,0.08,2023-01-24T22:00:00,
23:00:00,1674576000,13.0,13.0,54.4,4.0,0.0,0.0,0.0,0.0,,,5.4,80.0,1025.0,10.0,2.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:58,1674516958,17:41:48,1674556908,0.08,2023-01-24T23:00:00,
00:00:00,1674579600,13.0,13.0,54.4,4.0,0.0,0.0,0.0,0.0,,,7.6,40.0,1025.0,10.0,0.7,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:48,1674603348,17:42:28,1674643348,0.11,2023-01-25T00:00:00,
22:00:00,1674658800,13.9,13.9,81.9,10.9,0.0,0.0,0.0,0.0,,,11.0,156.0,1017.8,9.8,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:48,1674603348,17:42:28,1674643348,0.11,2023-01-25T22:00:00,
23:00:00,1674662400,13.0,13.0,82.0,10.0,0.0,0.0,0.0,0.0,,,16.6,120.0,1018.0,8.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:48,1674603348,17:42:28,1674643348,0.11,2023-01-25T23:00:00,
00:00:00,1674666000,12.0,12.0,87.6,10.0,0.0,0.0,0.0,0.0,,,13.0,110.0,1018.0,4.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:36,1674689736,17:43:07,1674729787,0.15,2023-01-26T00:00:00,
22:00:00,1674745200,16.0,16.0,88.3,14.1,0.0,0.0,0.0,0.0,,,4.0,352.0,1019.3,4.4,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:35:36,1674689736,17:43:07,1674729787,0.15,2023-01-26T22:00:00,
23:00:00,1674748800,15.0,15.0,87.8,13.0,0.2,100.0,0.0,0.0,['rain'],,7.6,340.0,1020.0,3.0,100.0,0.0,0.0,0.0,"Rain, Overcast",rain,"['48820099999', 'VVNB']",obs,06:35:36,1674689736,17:43:07,1674729787,0.15,2023-01-26T23:00:00,
00:00:00,1674752400,15.0,15.0,93.7,14.0,0.0,0.0,0.0,0.0,,,5.4,350.0,1020.0,3.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:35:23,1674776123,17:43:46,1674816226,0.18,2023-01-27T00:00:00,
22:00:00,1674831600,14.9,14.9,47.0,3.7,0.0,0.0,0.0,0.0,,,1.9,80.0,1025.7,9.8,79.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:23,1674776123,17:43:46,1674816226,0.18,2023-01-27T22:00:00,
23:00:00,1674835200,14.0,14.0,54.6,5.0,0.0,0.0,0.0,0.0,,,7.6,80.0,1025.0,9.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:23,1674776123,17:43:46,1674816226,0.18,2023-01-27T23:00:00,
00:00:00,1674838800,14.0,14.0,54.6,5.0,0.0,0.0,0.0,0.0,,,5.4,70.0,1025.0,10.0,40.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:09,1674862509,17:44:25,1674902665,0.25,2023-01-28T00:00:00,
